4.451208385071330209e-01 -8.585269069628159722e-02 2.164041387030782304e-01 3.678116480218306117e-02 -1.805761268027820943e-01 9.193960183516834694e-02 2.123901662583622674e-01 3.355400421110754650e-01 -5.172353339636918262e-02 -1.460409430306844336e-01 -3.389466663065318075e-01 2.408955749603716723e-01 2.795000666418282487e-01 -7.379775131258413390e-02 2.823759343975004166e-01 3.424640443838474213e-01 -1.144443328952505085e-01 -1.263058934972342839e-01 -1.246027618801510417e-01 4.174044836221406096e-01 5.834065157637065985e-02 1.505881604934833536e-02 6.875289885523425126e-02 8.864974118183865937e-02 1.034047025171745821e-01 -8.837284913705110989e-02 1.442263486653971305e-01 1.184694046140817164e-01 -3.109456828006497420e-02 1.372488276444703281e-01 -9.283457033485499610e-02 -3.252251196896632779e-02 -2.736089311814808578e-02 -9.646765998055960301e-02 -2.982116067004761742e-02 9.649809224418384734e-02 -9.283789801402059227e-02 9.455697651272090831e-03 -2.348736642537763500e-02 2.401591985983020372e-02 1.022427624450876066e-01 1.069280371371154476e-01 1.409087992314609905e-01 -9.536085603025051816e-02 -2.920567369184314810e-01 6.149393068534134490e-03 -3.023815574834881059e-01 -8.253294302684616168e-02 8.219964537201079890e-02 8.930632856414115472e-02 1.604733873515003517e-01 9.586288291297577480e-02 -5.835853976041872199e-02 7.002751807260980399e-02 -8.479118622539217123e-03 -1.789337283133181633e-01 2.782358743646686644e-02 1.758927461885838317e-01 -6.720867770520716489e-02 -1.858764569400240818e-01 -8.760675510672967514e-02 -3.960425374603473297e-02 2.408322122492545254e-03 -2.624407615187010490e-02 -8.252745820740982688e-03 3.642790912172846896e-02 7.101990251958685552e-02 -1.025386503054933479e-01 2.235851370627963131e-01 -1.231051635221832724e-01 1.948303687695127628e-01 -8.119969101884237650e-02 -7.605690486418673069e-02 8.075360077954044091e-02 -2.243321652931355367e-02 -2.451921769295854481e-01 -3.886757900634927460e-02 -1.377857500240099731e-01 -4.079173965675844671e-02 1.692270437188673760e-01 -3.781394290466200819e-02 2.089093787084751186e-01 -1.552527964340177091e-01 -5.308546624329717190e-03 -2.209964943862567366e-01 1.171031189578462389e-01 -1.306048264643999146e-01 -7.872534956482567237e-02 -3.068179292703172023e-01 -1.446415627304365459e-01 8.374117831975086412e-02 8.017972320136211584e-02 -1.054538047760036762e-01 1.218173722356846039e-01 -4.668648817530546974e-02
2.129270683847021006e-01 4.330809190010083409e-02 -6.418531971130200797e-02 4.869222992750082968e-02 2.360452085948882006e-01 1.593337213107892392e-01 -1.137784017553095973e-02 1.483600063267560484e-02 2.831505063236146591e-01 -2.966605282102941499e-01 -1.570963050237867342e-04 1.245883658593485571e-01 -1.428595493909296799e-01 -4.155044793993994262e-02 3.124451185407433607e-01 -1.625611880859732516e-01 8.974091097051073440e-02 -1.710801181877030785e-01 1.286469842140870734e-01 -3.102865837034229357e-01 1.553319003443010826e-01 -2.367348271822441730e-01 7.179900617129091056e-02 4.847100479338772167e-02 -1.882036154592183486e-01 -6.320363320580320299e-02 1.741086138990931287e-02 -1.295383693872749764e-01 4.354004616039880426e-01 -3.545320174244040445e-01 -3.598308605480664002e-01 1.357608262576347202e-01 2.638885498411911446e-01 8.022316036520478477e-02 1.603226463771519339e-01 -1.879015275710004540e-01 2.480345924290191795e-01 -1.431939803537854265e-02 3.062921155197377843e-01 -1.777783858828250185e-01 2.119385896501379749e-02 2.253016170531345341e-01 -1.336648596813546641e-01 -2.762028153876330133e-02 -2.016020709492914037e-02 2.344557502361462320e-01 -7.582740524165723639e-02 -5.835555179352971966e-02 9.269642340917993995e-02 -1.319198387380266790e-01 -2.114177589923167955e-01 1.228642296099182740e-01 8.669111862843295602e-02 5.201656268361828928e-02 -2.623171849171400116e-01 -3.320814529816126237e-01 -2.181638423059285015e-01 -2.768447025738260403e-02 -7.570481585732176388e-02 1.027277340212677699e-02 1.872566693955811101e-01 -2.445906960641938688e-01 -2.166214187283916348e-01 -2.835281486328504741e-01 1.061315161407629520e-01 3.767026451330236780e-02 -2.900713829021168144e-01 -1.611527189825015249e-01 9.233169715287763146e-02 1.768007385181790125e-01 -9.641393299594107347e-02 2.611187958602827486e-01 -8.431693125134656630e-03 1.613864702164266862e-01 -1.849636177257182046e-01 2.075959987359093928e-01 1.360519544362290001e-01 3.303308943968471991e-03 -7.068255636264790531e-02 -3.196449572185090515e-01 2.379484952581781554e-01 3.999055091524186811e-01 -3.187869812665488495e-02 1.275762484153470655e-01 -2.940224719023639133e-01 -2.201128727286529585e-01 1.526826169049152193e-01 3.591152440883870756e-01 -1.541127035650269594e-01 2.954080553601126646e-01 4.641500834173692414e-02 -1.019397945264396421e-01 -1.168524401506220167e-01 -2.195497863450926734e-01 -1.459764016023351041e-01
-6.133989639091113472e-02 -2.251827359324074657e-02 1.296820071367820737e-01 2.924167164736595284e-02 -1.643407782389270100e-01 7.774946154712254753e-02 -1.387858022890479381e-01 3.709746447845080342e-01 1.211288987627249375e-01 2.854639996281189140e-01 -1.765002157633162039e-01 2.811430372520908744e-02 -1.161558822712491224e-01 1.368669031940382697e-01 -9.809472205827186875e-02 -8.005610741089343174e-02 2.407035526580355439e-02 -3.123661326603351107e-02 -2.922227841753631192e-02 1.423408563141246586e-01 8.887490449079324395e-02 5.177533123546360777e-02 -1.354651545524579170e-01 4.627158839032894516e-02 -2.619686050961237411e-01 2.676337555389661227e-01 1.174049063311782132e-01 3.607474830596598542e-02 -1.530481324532557141e-01 -4.080768126545410990e-01 3.145534259740742633e-01 2.421402757454279575e-01 7.045363600921943081e-02 8.506405160030525159e-02 -5.969034907340593082e-02 -1.646359305000619222e-01 4.208574471215858342e-02 2.696755348015424936e-01 -1.147051732704856136e-01 3.287192197672351990e-02 -8.811734111563712668e-02 -2.181973431550517650e-01 -1.214565519618069078e-01 -5.987534987045248919e-02 -1.200186155931283818e-02 1.861726130854204631e-01 3.344249994085450317e-01 -4.879904296938127745e-03 -1.001603771275974553e-01 8.984701183484875009e-02 -4.050646174662157067e-02 3.729371185298147734e-02 -1.363757489755919594e-01 1.504786746493759486e-01 5.765263596134552471e-02 -1.796390374736734907e-01 3.176859435036746837e-01 9.452991773822803923e-02 -3.138633259173221474e-02 6.820918222969429845e-02 2.306377896569092867e-01 -2.155775905449205110e-01 -1.893750155620438358e-01 -1.767923227728284974e-01 -1.371158878715866558e-01 -5.351889946463309622e-01 3.063056530963393365e-01 1.123168229277922425e-01 1.935423511007231812e-01 1.052816622144771425e-01 9.906345504068146679e-02 3.877884921105161781e-02 -2.153677251159032968e-01 -7.649498721276018487e-02 -6.767396208526280099e-02 3.958489726189037272e-01 3.528090395085372449e-02 -4.581608295716208673e-02 -9.101544136282309697e-03 -1.310650928181000263e-01 1.091816314696219259e-01 1.524136428387725117e-01 -4.573207052707612408e-01 -1.560485467520165148e-01 1.336673986232508604e-01 6.834592141270827946e-03 6.413065950107238455e-02 -1.486468616310366586e-01 -3.296267938935273575e-03 1.230195128422399004e-01 -7.314965243450875787e-02 3.275298332022984205e-02 -1.167711040613344728e-02 -1.278892276428321428e-01 2.673134231962168705e-01
6.067161599897163970e-02 9.388079375146973771e-02 -1.608588140280219903e-01 -6.341784541129652508e-02 6.328479089640920430e-02 2.403243006863780284e-01 3.150864900245018904e-03 -1.196114984158618694e-02 -2.018656310243739302e-02 1.742823385415847026e-01 1.626739937624295876e-02 -2.039338044715711395e-01 -8.877288158970075491e-03 2.348609248917246373e-01 -1.664630822031639978e-01 -9.462462832136167568e-02 4.165992835507459358e-01 -5.081137596430589792e-02 1.775139872860834467e-01 -2.684696889568402925e-02 3.806144365400033341e-02 -5.206301180582909027e-02 -1.130903912124588406e-01 2.131395435993198306e-01 -1.374908330829641978e-01 2.727470115934762726e-02 -2.769713810190489456e-01 -1.839754952506003904e-01 2.016341665940590486e-02 -1.512439502911291922e-01 2.388976096141926658e-02 -1.154156448065797418e-02 -1.435617695623338796e-01 -2.436418921598398901e-01 -1.149795175446244183e-01 3.127214438755576698e-01 9.588717355935309772e-02 -1.384180154305914290e-01 4.802765266959693052e-02 4.670960368880845009e-02 -3.124849321236065069e-01 -7.582611420885573827e-02 1.173637747615529636e-01 -2.247545504736617739e-01 8.539401145242665747e-02 3.365806708868080976e-01 -7.383197430279284101e-02 5.951956080524130333e-02 1.939306849066123675e-02 2.236975290694765695e-01 -5.564760496103020315e-02 7.607696182408757446e-02 -1.263059760111709118e-01 -9.409995203516245688e-02 2.320391170619636734e-01 2.564788022877514950e-01 -7.841332601307215511e-04 -1.250159174801091476e-02 -2.335882967559060330e-01 8.884104399520788287e-02 -1.144530203167289095e-01 -7.562205370069159660e-02 -9.015371466640745290e-02 1.958339433703926505e-02 1.791180101124140167e-01 1.880604595219784528e-02 -3.841194121298074360e-01 1.177332855398997430e-01 -3.097747682601118338e-02 -3.015802542136363298e-02 1.500770681378897908e-01 -1.491331758406087282e-01 1.767759233861925516e-01 1.832300373246770198e-01 1.147768280203317476e-01 -4.448647745956325374e-03 -1.672342466389244442e-01 -6.340779988137279499e-02 -1.942040096130196181e-01 2.521290284460812048e-01 1.562316688008341947e-01 2.510661334766829400e-01 -1.807869076721310697e-01 1.334459435111157999e-01 -2.617893517666828318e-01 -2.145701404199381879e-01 -7.949353002532968948e-02 2.744915369468286515e-01 -1.282413684498736606e-01 -1.543570903875213229e-01 -1.207732947578012694e-01 1.257081393162418903e-01 6.348252017541981818e-02 6.129845459013299330e-02 1.052608111942665431e-01
1.462439279921817215e-01 -1.338641587390390977e-02 -3.160455705204504723e-02 5.035702145838205634e-02 1.456601344763733541e-01 2.203020706405723061e-01 2.742981063711073461e-02 7.398332234051931133e-02 8.655642988828007867e-02 -5.364433136109233308e-02 1.958342616460601593e-01 4.546061974938277878e-02 -3.366568239333261187e-02 1.133141858780570277e-02 -2.594342051707554941e-01 1.315661165049167025e-01 -9.551855231168951410e-02 -7.943244728773456165e-02 -1.253824267608300569e-01 -2.216909918791136469e-02 2.991465652179409740e-01 1.241093599057661312e-01 -1.378737476411957263e-01 1.442480493700665500e-01 9.953502643755875179e-02 -1.363881063222652512e-01 -2.537187460216684676e-02 -1.400242882282400347e-01 -6.088106770027898462e-02 7.360433174061883389e-03 5.617180204258930346e-03 -3.735802923761719074e-02 -3.100232397279351071e-01 -8.896116717663736517e-02 -6.486612270592714835e-02 2.566274740928387588e-01 1.594717681389280217e-01 3.593462368104802795e-01 1.978087801606261825e-02 -2.683716517154153824e-01 1.110485719003019150e-01 1.905244983193764979e-02 6.951853579186695331e-02 3.044936833374887186e-01 -2.348029415326934044e-01 -3.888506103663502689e-01 -1.058880124516722310e-01 1.065069170627203354e-01 2.728939153992787636e-01 -1.205190642134657680e-01 2.210832465678671255e-01 -3.580068557585109473e-02 1.210184756340796502e-02 1.340555099076146117e-01 -3.002162696852788693e-01 5.388390628878529653e-02 2.905464778886475696e-01 8.051604305619011748e-02 -2.475793805417749460e-01 1.552798471244413725e-01 2.602870869347165619e-02 2.188565747026151309e-01 1.903004778723167145e-01 3.928290543635264143e-02 1.035780873936643399e-02 3.322359425323572618e-02 9.272302576756033532e-02 -2.979837779417976451e-01 -5.662631881510773318e-02 3.055911465772169662e-03 1.463082680507886701e-01 -6.910380915393062040e-02 1.441295004001004187e-01 1.471276298578143293e-01 -3.683643288829192841e-02 3.478907651033926185e-01 -2.836207693663841956e-01 -1.384077818622770073e-01 1.868194929606081453e-02 3.119596234740196206e-01 -6.015302605829803140e-02 -8.838232240439365672e-02 -1.735438080658353865e-01 2.443845360333304906e-01 -6.732644599458520451e-02 2.090643206277985611e-01 -1.131681196961141639e-01 -1.248466284579971830e-01 -7.070024907076478959e-02 1.615888853074974874e-01 3.709594178930069597e-01 1.517874542575214578e-02 1.770819455081404092e-01 1.140561218883149597e-01 -1.197150446068553226e-02
-1.509861519918276850e-02 3.712995092770964844e-01 -4.267205675630260375e-02 2.299791324983961882e-01 -9.860762539915456440e-03 9.198802932281401057e-02 6.600342738401619724e-02 -2.143575568152847055e-01 -3.891014492135351499e-02 3.056355915585204711e-02 4.280787932414957808e-01 -1.595983206909897534e-01 2.719706992438739382e-02 1.395598545341963578e-02 -9.607447545620738383e-02 -2.038548576143304203e-01 -5.646200454026110288e-02 -2.889370623459873097e-02 -3.635462920084943095e-01 -7.645925981124074289e-02 -2.483190581923968854e-01 -1.038913609122284337e-01 -5.140912896440869018e-02 4.778329987532202172e-01 8.449534739098642222e-02 1.327411323268497534e-01 -1.490253758625112446e-01 1.031694507331970961e-01 -1.316653528076205670e-01 -5.816698601177112266e-02 -1.911904603799438884e-01 -1.200976044266659493e-01 2.895568275354308274e-01 4.831777483640579962e-02 -1.283699273968061105e-01 2.773521432601159797e-01 8.973677992913474399e-02 -1.257091864485420166e-02 2.186221818859082344e-01 9.444200246855569136e-02 -1.029400489727794188e-02 -1.161361364151659858e-02 1.670067703924380809e-01 1.685641175713631368e-01 -1.511952857009497553e-01 -1.353485963437422723e-01 1.387432052809151051e-01 -1.141224485008219963e-01 -1.826801058995312921e-01 -3.448079965985834661e-01 2.704478905372525444e-01 1.660729193634149226e-01 1.025022649896805277e-01 -1.360232367825555677e-01 8.406681700871163065e-02 -2.816939975408886410e-01 2.124770842219168288e-01 -7.220719541247203055e-02 -2.135014091681610438e-01 2.237221304812363476e-01 -1.616365529124644818e-01 3.726526510201647602e-01 2.089021958432901171e-01 3.090312213968360311e-01 -4.779332054894687432e-02 -3.334922184306347848e-02 -1.664762192172692008e-03 1.163850094623492537e-01 -3.818890650644834323e-02 2.147670988713584750e-01 2.565082627895531320e-01 2.640872563148541005e-02 -1.153325699506633634e-01 1.037389143589585588e-01 7.071027541475376210e-02 4.040453460452714807e-01 2.664475374335116276e-01 2.846810596168727892e-01 -8.383254449001810438e-02 3.261487772520773043e-01 -1.022543092242145651e-01 -1.741129857506677203e-01 -4.049236679990070309e-01 -4.977110095228890613e-02 2.642022179683271021e-01 -1.145840991319789226e-01 -8.687883945183283441e-02 6.643411851500133358e-02 1.778507633965581980e-01 4.757072794154606349e-02 7.555302109639057406e-02 -1.045811339359372649e-01 6.611767436996962566e-02 -3.024335071954780685e-01 -8.865663114192702532e-02
-1.847837360916119442e-01 -2.822809662525876950e-03 1.835904829917280601e-01 -2.901655871425462552e-01 1.886124480156561867e-02 8.807664066721593299e-02 -3.651510820628768306e-01 -2.666835379695895458e-01 9.248822694670452704e-02 8.759064867256475401e-03 -3.110814990736855343e-02 1.055061381650668206e-01 8.058471757041676953e-02 2.141593374751820083e-03 -1.356702498773993404e-01 -1.701592275472745552e-01 2.225144547141079399e-01 4.211310608668927119e-02 1.267355875208496796e-01 -6.471452230178982579e-02 2.772677001028083302e-02 -1.654286730485033385e-01 4.925385584427711128e-01 1.813531831980014219e-01 1.410009019838174595e-02 -7.921152086441565765e-02 4.240173830343825501e-02 3.560824161566265023e-01 2.080135615846623043e-01 -1.358274375968387127e-01 -1.910747912884456223e-01 4.936416522696912340e-04 -5.263990278464949352e-02 -2.143907854840748986e-02 -4.512519115091021549e-01 -4.324158524686317895e-01 2.263742024716168186e-02 -1.218847345901687834e-01 -2.688434248712258112e-01 -8.213902146533341719e-02 -1.121628050411521520e-02 -3.908323049651295233e-02 2.415744689257373970e-02 -3.823582022674082426e-01 -5.463947317645668350e-02 7.287434516010402041e-02 1.479963939490904767e-01 1.858366124382674345e-01 -1.031782297054634895e-01 2.247015419654148083e-01 1.441068794565377176e-01 -7.442297445984571991e-02 -7.614114310092669202e-02 5.861822521772695749e-02 2.653744804753734310e-01 3.359939097658189988e-01 4.233061943528546589e-01 -2.473039623631202166e-01 -1.728666467102151980e-02 3.848838480499552905e-02 6.353402964477848636e-02 1.444483963106096835e-01 -2.473248602179618505e-01 -2.166284238222372927e-01 1.114216414569850627e-01 3.833203855500189605e-01 8.520106372256716631e-02 6.756410747205980269e-03 -3.276976216824464133e-02 1.263590561627296605e-01 -3.691789502270703682e-01 2.532066531415793492e-02 1.707456708847725491e-01 -1.142422779357605417e-01 1.763371030660114414e-02 6.997233255517043560e-02 -3.074277661779157844e-01 -1.932758572270605602e-01 1.858386072823318691e-01 -1.931138787953853297e-01 2.008295609023710016e-01 3.230675628481268630e-02 -5.843188799938759531e-02 -4.972821478713083942e-02 -1.286035535199638036e-01 2.245832387351027679e-02 1.773884044698128826e-01 6.898577056501929705e-02 9.264878689236751008e-02 9.151151616756768303e-02 2.708219719265025222e-02 1.241989234760055997e-03 -1.323506991779068720e-01 4.527759630356999188e-02 2.042470372092000663e-01
-2.436128192079010379e-01 4.259950810401445798e-02 -6.486534415922286245e-02 -1.388891726056929177e-01 -1.662013204795515231e-01 8.223447685918108818e-02 -1.017165649373964753e-01 7.803166119314476623e-02 1.053952997698456712e-01 -1.708700176870666110e-01 -2.762325530603542689e-01 2.627571427790438216e-02 -1.246979487882459714e-01 -4.594304125009707196e-01 -1.315012795881135566e-01 -3.807094688159006202e-01 -1.770232271768727994e-01 1.411433972047562990e-01 -1.274544088808941544e-01 1.650186143292023400e-01 -7.573592517982033478e-02 -1.414253911616476511e-01 -2.509200045837368109e-01 -4.258250639453621880e-03 2.311811713557298809e-01 8.023401555518550055e-02 -1.760443921773934273e-01 1.811611421912243669e-01 -1.052160979878116603e-01 4.053476265161341796e-02 1.294245986247092028e-01 1.201408589536016175e-01 1.344749420042161414e-01 7.583530930005474846e-02 -1.199145593202056437e-01 -4.539505736845802358e-02 1.975567022209920587e-01 -2.088458830639592645e-01 -1.746023599057537345e-01 1.170552053378890872e-01 9.469533676998563576e-03 1.329045078635552324e-01 2.067572168705866520e-01 1.291643535027973133e-01 6.815507084310734598e-02 2.544092865185614283e-01 -3.547198899228946878e-02 -1.220369456285910759e-01 -6.561606587281712533e-02 -6.918006831863238171e-02 2.654038456909285637e-01 2.497998148937316185e-02 1.708813333331308526e-01 -1.637884496176413851e-01 4.668631895605114823e-01 -1.042886998326829212e-01 5.543252948977401423e-02 1.470056444454328204e-01 -2.863808257282726144e-01 3.269919234848701894e-02 5.519888330578612973e-02 3.169185981521138035e-02 1.374162531829376255e-01 8.044329146536971509e-02 -7.776657717374393930e-02 2.005136522716604447e-02 -2.441072937759454220e-01 -1.246187646480403088e-01 4.008621895630779530e-01 -1.620344462305363387e-01 -1.948293891296588171e-02 3.142051659534301766e-01 1.457914149356807354e-01 1.128933616588304219e-02 -2.772758609632796079e-01 -2.365714975483958205e-01 -4.778639475232638462e-02 1.903831899501121916e-01 3.363764610394755911e-02 -1.852409329806939120e-01 -2.482526383920626717e-03 1.553659108822812163e-01 4.469012269497606160e-03 1.846282139098911687e-02 -7.916952865223128577e-02 -9.103926145434329542e-02 -1.278785038268484553e-01 4.317216541449559603e-02 1.180333815220853261e-01 -7.451290853449023255e-02 2.420153640970152398e-01 2.002080779422066581e-01 -2.360354412894138110e-01 -1.606213633233911919e-01 1.593660263068559235e-01
-4.124551175201882636e-01 8.205910830601905251e-04 1.487846257293836127e-01 -9.451112223308913429e-02 1.606280958843879156e-02 -2.056540545061263936e-01 1.366168366899216113e-01 9.468134506185882371e-02 1.236906278146846366e-01 -3.622408069062364455e-01 1.170198853922853194e-01 3.188280836065410795e-01 -1.942565134595662935e-01 -2.461034986385232937e-01 -1.411631123943829780e-01 -7.172280318419516076e-02 1.751772940260341582e-01 1.282751192000085305e-01 -1.408815345079354742e-01 4.876307307684536047e-02 -1.013631115969242380e-01 1.051092972124095526e-01 -8.916770913417813860e-02 3.509247777870486834e-02 -3.485616226803203710e-01 1.229442500620103879e-01 3.635919628379775115e-01 -5.436660640988592863e-02 -1.060698038230068439e-02 2.822206270005972462e-01 6.961412780596479277e-02 -3.159307758391100562e-01 1.083657027870835003e-02 3.047247666656437842e-02 -7.006577626574542195e-02 1.632394891479791443e-01 3.263932722002140796e-01 1.577315586029998801e-02 1.248549924892421031e-01 -2.354334836457737390e-01 -2.576283055415448664e-01 1.665503401818330120e-01 -1.044216899683464567e-01 1.146900286990737844e-01 7.933285997144745583e-02 3.002435714636552122e-01 -2.510091718611425771e-01 -1.744808344134804456e-02 3.848214303323435614e-02 6.937233179760821100e-02 4.710299731810620172e-02 4.673481208933772529e-02 1.943898067670059848e-01 2.164736336505865555e-01 1.698153406339636962e-01 -2.660259949953186487e-02 6.060331015252539560e-02 1.247345483982280900e-01 6.990015439502412359e-03 -1.605866553765251947e-01 2.670980097083398008e-01 -8.246276557335521784e-02 6.588256217691842997e-02 -1.888885214453482342e-01 2.156417120810575488e-02 -7.505354025407222351e-02 1.250837957960278801e-01 -5.810994715968642588e-02 -4.378753235067904537e-02 2.321442878383475350e-01 -2.353381445609186717e-01 2.388523335724534735e-01 -4.809389684651852598e-02 -2.179397567327898966e-01 -8.277634899692132286e-02 2.192101615659592662e-01 -1.257433192720141917e-02 1.389316380036207110e-01 -2.233222056988946047e-01 6.903492879526056114e-02 -9.791037808362314243e-02 3.392574017745526027e-01 -1.082350353497960466e-01 9.671561361300684556e-02 -7.843542730818935105e-02 -1.122591780020787688e-01 -4.461931419604430182e-01 1.066287064778894123e-01 -2.658015527815320023e-01 -1.553441937366727144e-01 1.385766004179678212e-01 1.454237029949140281e-01 -1.108811192157471565e-01 1.975623710870746952e-01 -1.177847427074966979e-01
1.704227108632014320e-01 9.507129462005355081e-02 1.462358493644561608e-01 -1.026449331811936094e-01 -5.985083007454958248e-02 3.790797901811555903e-02 4.743940329025094632e-02 -1.444896038349632594e-01 -1.771530302768917556e-02 2.603210304620496296e-01 -2.378248734466882897e-01 -1.308893198586014994e-01 2.096389790395306874e-01 1.780911497300809165e-01 -1.049223504410365937e-01 -1.782309074235294832e-01 3.870277486741563466e-02 -1.426880662603851602e-01 1.385480918978519438e-01 9.622974765280006837e-02 -7.071807812195998744e-02 4.800245289123853537e-02 -1.865492654478638490e-01 -2.804769874816505013e-02 2.245257647791888689e-02 6.939360781661450817e-02 5.120828276361994585e-02 1.560096441783895282e-01 -9.958511668550493190e-02 -1.822178271044015141e-01 -1.738389271833940264e-01 -1.131015905976748420e-01 3.517138280307606502e-02 -9.807521379398850825e-02 -2.928193479821510903e-01 1.657181098655058638e-01 -1.243110563450664507e-01 1.899912603491470120e-01 -3.643855579573260783e-01 -4.020264073114077075e-01 6.746424397535714414e-03 4.323279007470538088e-02 6.788285847709055187e-02 4.421825779447366433e-02 -1.776682321792650079e-02 -1.174828177898025044e-01 1.612416334397303030e-01 -1.243158994100212883e-01 -2.403752207924810813e-01 -1.833864790615918894e-01 -2.653343939567088250e-01 1.769229646521622012e-01 -1.223787612675936720e-01 -9.717541268491552975e-02 1.443651519545304795e-01 1.748158213140780289e-03 -1.280138729507525608e-01 -4.364986270756988224e-02 6.398823273408910106e-02 -4.559109398476652864e-01 2.347487349590918482e-01 2.708162211972958699e-01 1.386126302959969359e-01 4.404161259558393993e-01 -3.809198088419188388e-01 7.785286651655104473e-02 7.210106303179912579e-02 1.816793014590572797e-01 -3.035302113981981978e-02 -1.950065732581626188e-01 -7.956540675695160381e-02 -1.632885527251652924e-01 2.520762263670456998e-02 1.849837035185774581e-01 1.864938688660270905e-01 4.006002856318350430e-02 -1.845737107044189140e-01 1.696473927841295470e-01 2.057456866022178421e-01 -4.047208293639252275e-01 1.145594666291328556e-01 -5.691548424379151011e-02 -1.277169407439081583e-01 8.394337279386080222e-03 -1.171585925926194316e-01 -2.737080683754146426e-02 -1.291910840386604753e-01 2.489354132641056483e-01 2.063264518736731765e-02 2.410488850576830155e-01 -1.190331820754063352e-01 3.019672729706112668e-01 -5.822151879348352183e-02 -6.243084940332861710e-02 1.170867602957577358e-01
