-9.307923885581719133e-04 -1.494941296139223018e-03 -3.991772066030626915e-04 4.426582561503728474e-04 -1.727110312202929758e-03 -1.584906225416572202e-03 -1.085326397080888091e-03
-7.849104107673233587e-04 -7.392348669366511195e-04 -1.851239302385125315e-04 -7.866799981429697334e-04 -4.281929602067594096e-04 -1.886673649892938083e-04 -1.463363114852375517e-03
7.511948663135519866e-04 8.690208075918546887e-04 9.656121354499149802e-04 2.747777011776212025e-04 5.501670412102240958e-04 -1.144199784490951407e-03 7.447829792842868392e-04
-1.004712688823154412e-04 -1.081387372467924619e-03 -6.846236247307850966e-04 -2.300533456254008592e-04 -6.392430401433982137e-04 -7.196988989274648882e-05 -7.046900790123070092e-04
-2.359345015489370200e-04 -6.634917737661373386e-05 -7.071457256179492510e-04 9.130729611580555051e-04 -7.883207980755459849e-04 4.288157167705272427e-04 8.730871474534544329e-04
-5.102189127888313901e-04 -5.353241322877743758e-04 -6.247653438348635749e-04 2.333642277643708374e-05 -8.428493987028751926e-04 -1.464124538624767052e-05 -4.574582123662761994e-04
9.373857892915290514e-04 -1.318203914037258211e-05 2.429826075952007543e-04 -7.283678043408670782e-04 1.034819882226109414e-03 9.853702285643594488e-04 -2.583131671974076438e-04
